  -500.00000000000000       0.18468509607143735        2.2078016034351657     
  -499.00000000000000       0.18494884868790562        2.2109638832476612     
  -498.00000000000006       0.18538934930429468        2.2162393678381291     
  -497.00000000000006       0.18586130239278789        2.2218913058864502     
  -496.00000000000000       0.18620905958352016        2.2260591955686153     
  -495.00000000000000       0.18631794312314387        2.2273722736147854     
  -494.00000000000006       0.18615204027514889        2.2254012863275494     
  -493.00000000000006       0.18576603715794646        2.2207999440026502     
  -492.00000000000000       0.18528720343835806        2.2150895770377415     
  -491.00000000000000       0.18487344713943135        2.2101577489339808     
  -490.00000000000006       0.18466124065461670        2.2076357959795074     
  -489.00000000000006       0.18472058776698735        2.2083605308279308     
  -488.00000000000000       0.18503191216149673        2.2120979821440097     
  -487.00000000000000       0.18549251642240924        2.2176206016250637     
  -486.00000000000006       0.18595047457555031        2.2231123947004607     
  -485.00000000000000       0.18625474941088402        2.2267679922244534     
  -484.00000000000000       0.18630498944291882        2.2273878927074215     
  -483.00000000000000       0.18608460135793500        2.2247737899604458     
  -482.00000000000006       0.18566622212203121        2.2197939832379987     
  -481.00000000000000       0.18518779121120302        2.2140973593394455     
  -480.00000000000000       0.18480708543237878        2.2095699298394758     
  -479.00000000000000       0.18464968099596060        2.2077128018312719     
  -478.00000000000006       0.18476750900783490        2.2091467759878993     
  -477.00000000000000       0.18512170532378805        2.2134073445360620     
  -476.00000000000000       0.18559543327274097        2.2190979664486954     
  -475.00000000000000       0.18603243720696766        2.2243509130445225     
  -474.00000000000006       0.18628858143485419        2.2274433327657222     
  -473.00000000000000       0.18627936800165848        2.2273652494782863     
  -472.00000000000000       0.18600778628569015        2.2241524593125543     
  -471.00000000000006       0.18556333733946487        2.2188748681042045     
  -470.00000000000006       0.18509255046641118        2.2132840645972109     
  -469.00000000000000       0.18475068187447771        2.2092359558889636     
  -468.00000000000000       0.18465050015512557        2.2080785807386571     
  -467.00000000000000       0.18482506152357231        2.2102071480152601     
  -466.00000000000006       0.18521678634294986        2.2149334645767267     
  -465.00000000000000       0.18569645627694048        2.2207130159035517     
  -464.00000000000000       0.18610584820555331        2.2256545859494392     
  -463.00000000000006       0.18630991603132835        2.2281440064528124     
  -462.00000000000006       0.18624130962066682        2.2273763089278216     
  -461.00000000000000       0.18592257656512967        2.2236211107070147     
  -460.00000000000000       0.18545874667183682        2.2181339743201027     
  -459.00000000000006       0.18500273119243660        2.2127428110615148     
  -458.00000000000006       0.18470491150187454        2.2092452951435031     
  -457.00000000000000       0.18466352425064461        2.2088157986189128     
  -456.00000000000000       0.18489222619217369        2.2116176817447317     
  -455.00000000000006       0.18531557100911913        2.2167492262753528     
  -454.00000000000000       0.18579390022794209        2.2225411666131198     
  -453.00000000000000       0.18616941629804512        2.2271074193675471     
  -452.00000000000000       0.18631821866492615        2.2289670906754897     
  -451.00000000000006       0.18619114784599169        2.2275327010801944     
  -450.00000000000000       0.18582999690670096        2.2233039673442301     
  -449.00000000000000       0.18535375855469680        2.2177034084661673     
  -448.00000000000000       0.18491942121955063        2.2126077260585291     
  -447.00000000000006       0.18467020630477579        2.2097290644642111     
  -446.00000000000000       0.18468830700689612        2.2100500801034881     
  -445.00000000000000       0.18496774252661977        2.2134994580403555     
  -444.00000000000006       0.18541631409191237        2.2189752937610132     
  -443.00000000000006       0.18588602119455910        2.2247086707392776     
  -442.00000000000000       0.18622188108082879        2.2288472189706523     
  -441.00000000000000       0.18631303197490659        2.2300659715888860     
  -440.00000000000000       0.18612927987304287        2.2280042226560912     
  -439.00000000000006       0.18573106523189487        2.2233846625938862     
  -438.00000000000000       0.18524956880416840        2.2177755753773267     
  -437.00000000000000       0.18484348776826362        2.2130741669661815     
  -436.00000000000006       0.18464670164045588        2.2108809961053240     
  -435.00000000000006       0.18472408522237554        2.2119717900871358     
  -434.00000000000000       0.18505007400187892        2.2160412295541874     
  -433.00000000000000       0.18551708163868097        2.2218035667921407     
  -432.00000000000000       0.18597099014398435        2.2274168542068593     
  -431.00000000000006       0.18626198138251776        2.2310905532640160     
  -430.00000000000000       0.18629393346333492        2.2316759886867481     
  -429.00000000000000       0.18605611103913997        2.2290451546768213     
  -428.00000000000006       0.18562672514977865        2.2241332668564620     
  -427.00000000000000       0.18514718560455026        2.2186309909219610     
  -426.00000000000000       0.18477550139094542        2.2144274198919272     
  -425.00000000000000       0.18463416542038263        2.2129871208829592     
  -424.00000000000006       0.18476971729192118        2.2148667740808041     
  -423.00000000000000       0.18513735645293347        2.2195312489566015     
  -422.00000000000000       0.18561570604022132        2.2255300831673526     
  -421.00000000000000       0.18604684872025085        2.2309760471849343     
  -420.00000000000006       0.18628840492062795        2.2341676559327328     
  -419.00000000000000       0.18626047345023494        2.2341502682252963     
  -418.00000000000000       0.18597197849794017        2.2310310224597263     
  -417.00000000000006       0.18551775660527250        2.2259440158647474     
  -416.00000000000006       0.18504733186087644        2.2206770623022498     
  -415.00000000000000       0.18471563677358929        2.2170826401513839     
  -414.00000000000000       0.18463190398043736        2.2164669759111533     
  -413.00000000000000       0.18482359850204111        2.2191589136364538     
  -412.00000000000006       0.18522732345447515        2.2244012086768521     
  -411.00000000000000       0.18570971819362836        2.2306003324544172     
  -410.00000000000000       0.18611144192043341        2.2358522263722969     
  -409.00000000000006       0.18629971417343233        2.2385703390996468     
  -408.00000000000006       0.18621208803373507        2.2380088647024472     
  -407.00000000000000       0.18587704828788257        2.2345089603083186     
  -406.00000000000000       0.18540465818889629        2.2293869430867321     
  -405.00000000000000       0.18495031772266007        2.2245010789077835     
